image_path1,class1,image_path2,class2,label
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/84_L/84_L_7_norm.jpg,90,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/78_L/78_L_1_norm.jpg,83,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/78_L/78_L_4_norm.jpg,83,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/16_L/16_L_1_norm.jpg,15,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/16_L/16_L_2_norm.jpg,15,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/85_L/85_L_6_norm.jpg,91,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/85_L/85_L_1_norm.jpg,91,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/6_L/6_L_6_norm.jpg,74,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/6_L/6_L_1_norm.jpg,74,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/3_L/3_L_5_norm.jpg,41,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/3_L/3_L_2_norm.jpg,41,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/58_L/58_L_2_norm.jpg,61,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/58_L/58_L_5_norm.jpg,61,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/99_L/99_L_5_norm.jpg,105,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/99_L/99_L_7_norm.jpg,105,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/82_L/82_L_6_norm.jpg,88,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/82_L/82_L_2_norm.jpg,88,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/10_L/10_L_7_norm.jpg,9,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/10_L/10_L_4_norm.jpg,9,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/18_L/18_L_1_norm.jpg,17,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/18_L/18_L_4_norm.jpg,17,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/91_L/91_L_7_norm.jpg,97,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/91_L/91_L_3_norm.jpg,97,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/53_L/53_L_4_norm.jpg,56,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/53_L/53_L_7_norm.jpg,56,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/74_L/74_L_3_norm.jpg,79,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/74_L/74_L_7_norm.jpg,79,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/7_L/7_L_3_norm.jpg,85,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/7_L/7_L_1_norm.jpg,85,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/80_L/80_L_5_norm.jpg,86,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/80_L/80_L_7_norm.jpg,86,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/83_L/83_L_1_norm.jpg,89,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/83_L/83_L_7_norm.jpg,89,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/101_L/101_L_1_norm.jpg,1,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/101_L/101_L_3_norm.jpg,1,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/100_L/100_L_3_norm.jpg,0,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/100_L/100_L_4_norm.jpg,0,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/77_L/77_L_5_norm.jpg,82,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/77_L/77_L_6_norm.jpg,82,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/71_L/71_L_2_norm.jpg,76,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/71_L/71_L_7_norm.jpg,76,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/49_L/49_L_6_norm.jpg,51,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/49_L/49_L_2_norm.jpg,51,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/95_L/95_L_1_norm.jpg,101,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/95_L/95_L_5_norm.jpg,101,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/90_L/90_L_7_norm.jpg,96,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/90_L/90_L_6_norm.jpg,96,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/31_L/31_L_6_norm.jpg,32,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/31_L/31_L_7_norm.jpg,32,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/25_L/25_L_7_norm.jpg,25,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/25_L/25_L_4_norm.jpg,25,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/60_L/60_L_5_norm.jpg,64,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/60_L/60_L_2_norm.jpg,64,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/2_L/2_L_6_norm.jpg,30,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/2_L/2_L_3_norm.jpg,30,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/50_L/50_L_3_norm.jpg,53,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/50_L/50_L_5_norm.jpg,53,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/35_L/35_L_3_norm.jpg,36,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/35_L/35_L_5_norm.jpg,36,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/45_L/45_L_3_norm.jpg,47,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/45_L/45_L_2_norm.jpg,47,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/86_L/86_L_2_norm.jpg,92,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/86_L/86_L_5_norm.jpg,92,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/46_L/46_L_3_norm.jpg,48,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/46_L/46_L_7_norm.jpg,48,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/29_L/29_L_5_norm.jpg,29,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/29_L/29_L_3_norm.jpg,29,0
dataset/train/105_L/105_L_4_norm.jpg,5,dataset/train/79_L/79_L_1_norm.jpg,84,0
dataset/train/105_L/105_L_2_norm.jpg,5,dataset/train/79_L/79_L_4_norm.jpg,84,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/26_L/26_L_5_norm.jpg,26,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/26_L/26_L_1_norm.jpg,26,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/21_L/21_L_2_norm.jpg,21,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/21_L/21_L_6_norm.jpg,21,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/27_L/27_L_2_norm.jpg,27,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/27_L/27_L_3_norm.jpg,27,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/22_L/22_L_4_norm.jpg,22,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/22_L/22_L_1_norm.jpg,22,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/76_L/76_L_3_norm.jpg,81,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/76_L/76_L_6_norm.jpg,81,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/11_L/11_L_2_norm.jpg,10,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/11_L/11_L_7_norm.jpg,10,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/30_L/30_L_6_norm.jpg,31,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/30_L/30_L_5_norm.jpg,31,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/9_L/9_L_5_norm.jpg,106,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/9_L/9_L_3_norm.jpg,106,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/70_L/70_L_1_norm.jpg,75,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/70_L/70_L_4_norm.jpg,75,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/19_L/19_L_3_norm.jpg,18,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/19_L/19_L_5_norm.jpg,18,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/4_L/4_L_7_norm.jpg,52,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/4_L/4_L_6_norm.jpg,52,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/38_L/38_L_6_norm.jpg,39,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/38_L/38_L_4_norm.jpg,39,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/75_L/75_L_7_norm.jpg,80,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/75_L/75_L_6_norm.jpg,80,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/96_L/96_L_2_norm.jpg,102,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/96_L/96_L_4_norm.jpg,102,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/44_L/44_L_2_norm.jpg,46,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/44_L/44_L_4_norm.jpg,46,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/98_L/98_L_6_norm.jpg,104,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/98_L/98_L_5_norm.jpg,104,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/62_L/62_L_4_norm.jpg,66,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/62_L/62_L_5_norm.jpg,66,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/52_L/52_L_3_norm.jpg,55,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/52_L/52_L_4_norm.jpg,55,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/51_L/51_L_2_norm.jpg,54,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/51_L/51_L_4_norm.jpg,54,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/14_L/14_L_5_norm.jpg,13,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/14_L/14_L_3_norm.jpg,13,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/67_L/67_L_3_norm.jpg,71,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/67_L/67_L_5_norm.jpg,71,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/89_L/89_L_3_norm.jpg,94,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/89_L/89_L_5_norm.jpg,94,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/69_L/69_L_7_norm.jpg,73,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/69_L/69_L_5_norm.jpg,73,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/97_L/97_L_4_norm.jpg,103,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/97_L/97_L_7_norm.jpg,103,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/73_L/73_L_5_norm.jpg,78,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/73_L/73_L_2_norm.jpg,78,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/81_L/81_L_4_norm.jpg,87,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/81_L/81_L_5_norm.jpg,87,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/8_L/8_L_4_norm.jpg,95,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/8_L/8_L_7_norm.jpg,95,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/41_L/41_L_5_norm.jpg,43,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/41_L/41_L_1_norm.jpg,43,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/65_L/65_L_2_norm.jpg,69,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/65_L/65_L_7_norm.jpg,69,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/12_L/12_L_3_norm.jpg,11,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/12_L/12_L_6_norm.jpg,11,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/40_L/40_L_5_norm.jpg,42,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/40_L/40_L_6_norm.jpg,42,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/87_L/87_L_4_norm.jpg,93,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/87_L/87_L_6_norm.jpg,93,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/33_L/33_L_4_norm.jpg,34,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/33_L/33_L_1_norm.jpg,34,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/54_L/54_L_5_norm.jpg,57,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/54_L/54_L_2_norm.jpg,57,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/24_L/24_L_1_norm.jpg,24,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/24_L/24_L_3_norm.jpg,24,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/84_L/84_L_2_norm.jpg,90,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/84_L/84_L_7_norm.jpg,90,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/78_L/78_L_1_norm.jpg,83,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/78_L/78_L_5_norm.jpg,83,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/16_L/16_L_2_norm.jpg,15,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/16_L/16_L_1_norm.jpg,15,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/85_L/85_L_1_norm.jpg,91,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/85_L/85_L_4_norm.jpg,91,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/6_L/6_L_1_norm.jpg,74,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/6_L/6_L_7_norm.jpg,74,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/3_L/3_L_2_norm.jpg,41,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/3_L/3_L_7_norm.jpg,41,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/58_L/58_L_5_norm.jpg,61,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/58_L/58_L_6_norm.jpg,61,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/99_L/99_L_1_norm.jpg,105,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/99_L/99_L_7_norm.jpg,105,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/82_L/82_L_6_norm.jpg,88,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/82_L/82_L_2_norm.jpg,88,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/10_L/10_L_1_norm.jpg,9,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/10_L/10_L_4_norm.jpg,9,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/18_L/18_L_6_norm.jpg,17,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/18_L/18_L_1_norm.jpg,17,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/91_L/91_L_6_norm.jpg,97,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/91_L/91_L_7_norm.jpg,97,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/53_L/53_L_4_norm.jpg,56,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/53_L/53_L_7_norm.jpg,56,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/74_L/74_L_7_norm.jpg,79,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/74_L/74_L_4_norm.jpg,79,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/7_L/7_L_1_norm.jpg,85,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/7_L/7_L_6_norm.jpg,85,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/80_L/80_L_3_norm.jpg,86,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/80_L/80_L_1_norm.jpg,86,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/83_L/83_L_1_norm.jpg,89,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/83_L/83_L_5_norm.jpg,89,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/101_L/101_L_6_norm.jpg,1,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/101_L/101_L_5_norm.jpg,1,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/100_L/100_L_3_norm.jpg,0,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/100_L/100_L_7_norm.jpg,0,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/77_L/77_L_5_norm.jpg,82,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/77_L/77_L_7_norm.jpg,82,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/71_L/71_L_1_norm.jpg,76,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/71_L/71_L_3_norm.jpg,76,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/49_L/49_L_4_norm.jpg,51,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/49_L/49_L_7_norm.jpg,51,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/95_L/95_L_5_norm.jpg,101,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/95_L/95_L_7_norm.jpg,101,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/90_L/90_L_7_norm.jpg,96,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/90_L/90_L_5_norm.jpg,96,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/31_L/31_L_6_norm.jpg,32,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/31_L/31_L_7_norm.jpg,32,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/25_L/25_L_1_norm.jpg,25,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/25_L/25_L_7_norm.jpg,25,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/60_L/60_L_5_norm.jpg,64,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/60_L/60_L_2_norm.jpg,64,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/2_L/2_L_4_norm.jpg,30,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/2_L/2_L_3_norm.jpg,30,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/50_L/50_L_1_norm.jpg,53,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/50_L/50_L_5_norm.jpg,53,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/35_L/35_L_4_norm.jpg,36,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/35_L/35_L_6_norm.jpg,36,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/45_L/45_L_3_norm.jpg,47,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/45_L/45_L_2_norm.jpg,47,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/86_L/86_L_2_norm.jpg,92,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/86_L/86_L_1_norm.jpg,92,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/46_L/46_L_1_norm.jpg,48,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/46_L/46_L_3_norm.jpg,48,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/29_L/29_L_5_norm.jpg,29,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/29_L/29_L_7_norm.jpg,29,0
dataset/train/15_L/15_L_4_norm.jpg,14,dataset/train/79_L/79_L_4_norm.jpg,84,0
dataset/train/15_L/15_L_1_norm.jpg,14,dataset/train/79_L/79_L_7_norm.jpg,84,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/21_L/21_L_7_norm.jpg,21,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/21_L/21_L_4_norm.jpg,21,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/27_L/27_L_7_norm.jpg,27,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/27_L/27_L_1_norm.jpg,27,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/22_L/22_L_6_norm.jpg,22,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/22_L/22_L_2_norm.jpg,22,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/76_L/76_L_2_norm.jpg,81,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/76_L/76_L_7_norm.jpg,81,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/11_L/11_L_7_norm.jpg,10,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/11_L/11_L_3_norm.jpg,10,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/30_L/30_L_2_norm.jpg,31,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/30_L/30_L_6_norm.jpg,31,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/9_L/9_L_2_norm.jpg,106,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/9_L/9_L_3_norm.jpg,106,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/70_L/70_L_4_norm.jpg,75,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/70_L/70_L_2_norm.jpg,75,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/19_L/19_L_6_norm.jpg,18,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/19_L/19_L_5_norm.jpg,18,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/4_L/4_L_3_norm.jpg,52,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/4_L/4_L_6_norm.jpg,52,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/38_L/38_L_3_norm.jpg,39,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/38_L/38_L_2_norm.jpg,39,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/75_L/75_L_7_norm.jpg,80,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/75_L/75_L_1_norm.jpg,80,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/96_L/96_L_4_norm.jpg,102,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/96_L/96_L_7_norm.jpg,102,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/44_L/44_L_2_norm.jpg,46,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/44_L/44_L_7_norm.jpg,46,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/98_L/98_L_3_norm.jpg,104,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/98_L/98_L_6_norm.jpg,104,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/62_L/62_L_7_norm.jpg,66,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/62_L/62_L_4_norm.jpg,66,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/52_L/52_L_7_norm.jpg,55,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/52_L/52_L_2_norm.jpg,55,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/51_L/51_L_4_norm.jpg,54,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/51_L/51_L_2_norm.jpg,54,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/14_L/14_L_5_norm.jpg,13,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/14_L/14_L_3_norm.jpg,13,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/67_L/67_L_5_norm.jpg,71,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/67_L/67_L_3_norm.jpg,71,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/89_L/89_L_7_norm.jpg,94,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/89_L/89_L_5_norm.jpg,94,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/69_L/69_L_2_norm.jpg,73,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/69_L/69_L_4_norm.jpg,73,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/97_L/97_L_4_norm.jpg,103,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/97_L/97_L_6_norm.jpg,103,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/73_L/73_L_2_norm.jpg,78,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/73_L/73_L_6_norm.jpg,78,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/81_L/81_L_7_norm.jpg,87,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/81_L/81_L_5_norm.jpg,87,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/8_L/8_L_4_norm.jpg,95,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/8_L/8_L_1_norm.jpg,95,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/41_L/41_L_6_norm.jpg,43,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/41_L/41_L_2_norm.jpg,43,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/65_L/65_L_5_norm.jpg,69,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/65_L/65_L_1_norm.jpg,69,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/12_L/12_L_5_norm.jpg,11,0
dataset/train/26_L/26_L_3_norm.jpg,26,dataset/train/12_L/12_L_4_norm.jpg,11,0
dataset/train/26_L/26_L_5_norm.jpg,26,dataset/train/40_L/40_L_2_norm.jpg,42,0
